,Account Length,Area Code,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Int'l Plan_yes,VMail Plan_yes
514,-0.3217088391023308,-0.52642201221007,-0.5877408509859608,-0.33973754300630404,-0.42570263028870126,-0.33925517070903244,-0.5387665552984375,0.3913143538509407,-0.5382293447489114,0.10145011076116187,-0.26572609357662125,0.10185853532566508,-0.8289224392313047,-0.18742714330807886,-0.8335131540687202,0.3305647337137219,0,0
2279,0.6051482706342336,-0.52642201221007,1.533180881980771,1.4851184413703078,-0.9778386051372799,1.4854981519559962,-0.7316857708962019,0.5905493926180191,-0.7327701308625735,1.3843386509787832,0.8672363163465215,1.3858021111449617,2.3953068279747187,0.6319881298273955,2.3947672553348753,-0.4265006588578013,1,1
409,-0.6974617214279649,-0.52642201221007,-0.5877408509859608,0.336543426027526,-0.32531427122532336,0.33637920527772275,1.5439735477876282,0.04265303600855354,1.5438202590151628,-1.073714964247346,-0.6777124244577641,-1.073276262881826,1.6158228293095267,1.45140340296287,1.620504880721818,1.087630126285245,0,0
2071,2.0580594156266856,-0.52642201221007,1.6794513463233043,-0.16147870062510455,0.17662752409156635,-0.1619687104501078,-0.14308530698057453,-1.3021834756692257,-0.1421998873032418,-0.0885349096985467,-0.7807090071780498,-0.08964491327111106,-0.014007349717694715,-0.18742714330807886,-0.019881506170252878,-0.4265006588578013,0,1
2133,0.4297969255489376,-0.6913895373220752,-0.5877408509859608,0.17114862381816545,0.9295402170669009,0.17098391003616498,0.6423714993817509,0.5905493926180191,0.642911142369752,1.3686697833120027,0.19775852866466442,1.3683927067270725,-0.08486953141453014,-1.4165500530112904,-0.08549696164593548,0.3305647337137219,0,0
1610,-0.8227126822031764,-0.6913895373220752,-0.5877408509859608,-0.8892158303462909,-0.5762851688837682,-0.8894918065126458,-1.2572922052288855,0.44112311354271033,-1.2561774839779025,1.0827129483932665,0.352253402745093,1.0811375338319078,-0.014007349717694715,0.22228049325965835,-0.019881506170252878,1.087630126285245,0,0
2425,1.3065536509754174,-0.52642201221007,-0.5877408509859608,0.8988857535393519,0.07623916502818841,0.8985070060987026,-0.7907426736302112,1.7859596252204895,-0.7906691743487824,0.040733248552389065,0.4552499854653787,0.04092561986305494,0.8009077397959159,-1.0068424164435532,0.8068732328233507,-1.1835660514293245,0,0
2669,0.0790942353783457,-0.52642201221007,-0.5877408509859608,-1.3027028358696924,2.0338121667640583,-1.3024395371157507,-0.27104192957092826,1.9851946639875677,-0.27189374471235,0.3051453904293034,-0.008234636775906986,0.3064190372358583,-0.08486953141453014,-0.18742714330807886,-0.08549696164593548,1.087630126285245,0,0
382,0.5800980784791913,-0.6913895373220752,-0.5877408509859608,-0.5308604255593431,1.1303169351936568,-0.5305948259884814,-0.2651362392975271,0.19207931508386233,-0.26494585949400506,1.0650854722681387,-0.36872267629690697,1.0637281294140195,-1.7501308012901688,-0.5971347798758161,-1.7521295307282798,-0.4265006588578013,0,0
1419,-0.44695979987754214,-0.6913895373220752,-0.5877408509859608,-0.8304087895607403,-0.2249259121619454,-0.8300359814258113,-0.6627860510398575,-1.1029484369021472,-0.6632912786791225,-0.7740478701201764,1.1762260645073788,-0.772964036673245,-0.8997846209281405,0.22228049325965835,-0.8991286095444028,0.3305647337137219,0,0
2067,-1.148365180218726,-0.52642201221007,1.4600456498095045,-1.3725361968025336,-0.927644425605591,-1.3727055122183733,-0.06827989685082905,0.44112311354271033,-0.06808911164089425,-0.2648096709498229,-0.4717192590171927,-0.2637389574499988,-0.58090480329238,0.6319881298273955,-0.5841744232611255,0.3305647337137219,0,1
1596,-1.1233149880636837,-0.52642201221007,-0.5877408509859608,-0.32503578280991624,-0.07434337356687849,-0.325201975688508,-1.019096030868381,-1.1029484369021472,-1.01994938655417,1.067044080726486,0.7642397336262359,1.0680804805184916,1.6158228293095267,-1.4165500530112904,1.620504880721818,1.8446955188567684,0,0
552,-0.9479636429783878,-0.52642201221007,1.752586578494571,-2.7397998950665805,0.6283751398767671,-2.740189489215566,-0.27301049299539515,0.6403581523097887,-0.27189374471235,0.5832677915146506,0.043263654584235874,0.5849695079220787,-0.58090480329238,1.0416957663951327,-0.5841744232611255,-0.4265006588578013,0,1
222,-1.323716525304022,-0.52642201221007,2.118262739350904,0.582797909317018,0.728763498940145,0.5828506256376912,-0.8064911810259467,-0.8040958787515295,-0.806880906524921,-1.1148457418726438,-1.038200463978764,-1.1167997739265476,0.6946144672506621,-1.4165500530112904,0.6887654129671218,-0.4265006588578013,0,1
1096,-0.3217088391023308,1.712422971452857,-0.5877408509859608,-2.170106687456561,-1.1284211437323468,-2.1704945833835336,1.2152234559016426,0.6901669120015583,1.2149536920134962,0.22484244363705544,0.5067482768255216,0.2237243662508869,-0.510042621595544,-1.0068424164435532,-0.505435876690306,1.087630126285245,0,0
2457,0.8306000000296141,-0.6913895373220752,1.752586578494571,-1.8319662029396462,-0.32531427122532336,-1.832136887889367,-0.019065811239154545,1.1882545089192542,-0.019453915112479337,-0.5918972834938574,0.8672363163465215,-0.5901652902854126,2.253582464581048,-0.5971347798758161,2.250413253288374,-1.1835660514293245,0,1
8,-0.6223111449628381,1.712422971452857,1.8257218106658375,0.17849950391635885,-1.7307512981126145,0.17855101504721665,0.23487887051708606,-1.750462312895152,0.23530187622684046,-0.691786314869581,0.40375169410523587,-0.6902693656882732,-0.08486953141453014,0.22228049325965835,-0.08549696164593548,-0.4265006588578013,0,1
1374,1.2063528823552483,-0.52642201221007,-0.5877408509859608,-1.1170931133902986,-0.6264793484154572,-1.1175859718457744,-0.6411318533707203,0.4909318732344799,-0.640131661284639,0.07207098388594917,0.9702328990668073,0.07139207759436039,0.6946144672506621,0.6319881298273955,0.6887654129671218,1.8446955188567684,0,0
316,-0.8728130665132608,-0.52642201221007,-0.5877408509859608,-0.23314978158249372,-0.47589680982039023,-0.23331570055430917,0.5734717795254065,-1.601036033819843,0.573432290186301,-0.18254811569922758,0.9187346077066644,-0.18104428646502665,0.1277170136759768,0.22228049325965835,0.1244724958762492,-0.4265006588578013,0,0
427,0.6051482706342336,-0.52642201221007,2.0451275071796373,0.3916750267639796,0.829151858003523,0.3915109703582418,-3.1234903316235827,-1.1029484369021472,-3.1228426459732797,-1.475229698208586,0.19775852866466442,-1.4736925644932672,-1.7146997104417507,-0.5971347798758161,-1.7127602574428702,-0.4265006588578013,0,1
2643,0.028993851068261144,-0.6913895373220752,-0.5877408509859608,1.0073112349877105,1.2307052942570347,1.0076895212581627,-0.032845755210423745,-0.05696448337498566,-0.03334968554916919,-0.7407515263282689,-0.6262141330976213,-0.7424975789419396,-0.08486953141453014,-1.4165500530112904,-0.08549696164593548,1.8446955188567684,0,0
105,0.054044043223303424,1.712422971452857,-0.5877408509859608,1.2223244778598792,-2.6844407092147047,1.222811506572345,-0.10568260191570181,-0.8040958787515295,-0.10514449947206801,-0.01019057136464617,-0.2142278022164784,-0.011302593390611767,0.5174590130085729,-0.18742714330807886,0.5181652287303465,-0.4265006588578013,0,0
1536,-0.44695979987754214,-0.52642201221007,-0.5877408509859608,0.9429910341285148,-0.024149194035189527,0.9428286211634341,0.1876333483298784,-0.8040958787515295,0.18666667969842474,0.3208142580960837,0.30075511138495015,0.31947609054927456,0.7654766489474982,-1.0068424164435532,0.7675039595379413,1.087630126285245,0,0
1918,1.281503458820375,-0.6913895373220752,0.8749637924393714,1.0863331960432936,0.22682170362325532,1.0866036163734154,0.16204202381180743,0.5407406329262495,0.1611911005644929,1.3157873549366201,1.5367141040283787,1.3161644934734065,1.084356466583259,-0.5971347798758161,1.0824581458212186,2.6017609114282916,0,1
121,-0.34675903125737306,-0.52642201221007,-0.5877408509859608,-0.8028429891925135,-0.17473173263025643,-0.803010606386341,-0.5643578798165085,0.3913143538509407,-0.5637049238828431,-1.2441139001235795,0.043263654584235874,-1.243017955956241,-1.1123711660186477,0.22228049325965835,-1.109098067066588,-1.1835660514293245,0,0
2007,0.10414442753338798,-0.52642201221007,-0.5877408509859608,1.7240220445616063,-0.17473173263025643,1.724402467304912,1.7487041439321938,0.2916968344674015,1.7476248920866189,1.3334148310617484,1.3307209385878072,1.3335738978912948,-1.5729753470480796,-0.5971347798758161,-1.5684062553963678,0.3305647337137219,0,0
2709,1.181302690200206,-0.52642201221007,-0.5877408509859608,0.7114383110354096,0.5279867808133891,0.7114914108255691,-0.8911394082780272,1.6365333461451805,-0.8902555291450618,1.4959793331045912,-1.9651697084613355,1.4946108887567664,-0.7226291666860516,0.22228049325965835,-0.7285284253076275,-0.4265006588578013,1,0
1706,0.028993851068261144,1.712422971452857,-0.5877408509859608,1.1433025168042956,-0.6264793484154572,1.1428163964555138,0.6364658091083496,-0.5550520802926816,0.6359632571514067,-0.24522358636634778,1.0732294817870929,-0.24632955303210965,-1.431250983654408,0.6319881298273955,-1.4371753444450022,1.087630126285245,0,0
1236,-1.599268639009487,-0.6913895373220752,-0.5877408509859608,0.3585960663221072,0.3272100626866333,0.35908052031087784,0.13054500902033586,0.4909318732344799,0.13108359795166447,-2.2939280337978465,1.1762260645073788,-2.291934572134039,-0.7580602575344693,-0.18742714330807886,-0.7547746074979007,0.3305647337137219,0,0
115,-0.12130730186199253,-0.52642201221007,-0.5877408509859608,1.4777675612721133,0.728763498940145,1.4779310469449445,-1.0801214970268571,-2.6968287470387744,-1.0801643917798271,1.341249264895138,-0.6777124244577641,1.3422786001002398,0.4465968313117375,-0.18742714330807886,0.4525497732546634,2.6017609114282916,0,0
1270,-1.2736161409939373,-0.6913895373220752,-0.5877408509859608,-0.4647025046755989,0.07623916502818841,-0.4646529108921742,1.9120949081629532,0.3913143538509407,1.9120581755874517,0.1797944490950624,-0.26572609357662125,0.18020085520616516,0.304872467918066,-0.5971347798758161,0.30819577120816133,-1.1835660514293245,0,0
1230,0.12919461968843027,1.712422971452857,1.8257218106658375,-1.8080758426205163,0.9797343965985899,-1.8083545578546332,0.6837113312955573,-0.75428711905976,0.6845984536798223,-0.9816603667050127,0.6612431509059501,-0.9818768896879099,-0.12030062226294787,-0.18742714330807886,-0.12486623493134551,-0.4265006588578013,0,1
2013,0.2794957726186839,-0.6913895373220752,1.533180881980771,0.34573202615026827,1.0801227556619677,0.3461083402919316,0.7427682340295667,0.6901669120015583,0.7424974971660313,1.7329709565646407,-1.6046816689403356,1.7339901995027363,0.4465968313117375,0.22228049325965835,0.4525497732546634,-0.4265006588578013,0,1
2648,-0.07120691755190797,-0.6913895373220752,-0.5877408509859608,-0.1853690609442341,-1.1786153232640357,-0.18575104048484184,-1.2317008807108145,2.732326059364112,-1.2307019048439707,-1.1442248687478564,0.24925682002480729,-1.142913880553381,-0.6163358941407978,1.0416957663951327,-0.6104206054513986,-0.4265006588578013,0,0
2786,0.8306000000296141,-0.52642201221007,-0.5877408509859608,-0.27725506217165663,0.728763498940145,-0.2776373156190403,-1.4639913647979184,-0.20639076245029445,-1.4646140405282548,0.7340806428074089,1.2792226472276644,0.7329494454741331,-0.08486953141453014,1.8611110395306072,-0.08549696164593548,0.3305647337137219,0,0
1694,-0.4970601841876267,1.712422971452857,-0.5877408509859608,0.7500304315509274,-1.1786153232640357,0.7504079508824062,-1.0309074114151826,-0.6546695996762208,-1.0315291952514118,-0.33531957545033325,-0.008234636775906986,-0.33337657512155394,-0.9352157117765585,-0.5971347798758161,-0.9384978828298128,0.3305647337137219,0,0
1611,-0.37180922341241535,-0.6913895373220752,0.948099024610638,0.3291925459293321,-0.07434337356687849,0.32881210026667107,-0.6942830658313291,-0.0071557236832160585,-0.6933987812919513,0.13670506301141733,1.0217311904269502,0.13667734416144264,-0.049438440566112435,1.8611110395306072,-0.04612768836052603,-1.1835660514293245,0,1
672,3.561070944929223,1.712422971452857,-0.5877408509859608,-1.5526327592082816,-0.42570263028870126,-1.5521540024804557,-0.7316857708962019,-1.850079832278691,-0.7327701308625735,1.2374430166027195,0.9187346077066644,1.2378221735929071,-1.289526620260737,0.6319881298273955,-1.2928213423984998,0.3305647337137219,0,0
2831,2.083109607781728,1.712422971452857,-0.5877408509859608,0.6213900298325359,0.22682170362325532,0.6217671656945282,-0.8123968712993479,-0.8040958787515295,-0.8115128300038176,-1.210817556331672,1.8972021435493787,-1.2125514982249361,-1.8564240738354223,2.270818676098344,-1.8571142594893721,0.3305647337137219,1,0
2186,-0.8728130665132608,-0.52642201221007,-0.5877408509859608,-0.6172332667131201,0.3272100626866333,-0.6170760261147862,-0.085996967671032,-0.05696448337498566,-0.08661680555648155,0.5695575323062176,0.30075511138495015,0.5675601035041895,-0.8643535300797228,-1.0068424164435532,-0.8597593362589934,-0.4265006588578013,0,0
591,-0.9229134508233454,-0.52642201221007,-0.5877408509859608,0.8235392325328655,0.5279867808133891,0.8239169709897651,-0.21395359026138575,0.04265303600855354,-0.21399470122614145,0.39915859642998425,0.5067482768255216,0.39781841042977467,-0.36831825820187314,-1.0068424164435532,-0.37420496573894024,-0.4265006588578013,0,0
2737,1.2314030745102906,-0.52642201221007,1.9719922750083707,-0.7421982283824149,-1.4295862209224806,-0.7424737662979279,2.597154979877463,3.479457454740656,2.5975828504641663,0.25030435359557335,0.24925682002480729,0.2498384728777195,-0.510042621595544,-1.0068424164435532,-0.505435876690306,0.3305647337137219,0,1
888,0.4297969255489376,-0.6913895373220752,-0.5877408509859608,0.1362319433517448,-0.17473173263025643,0.13639142998564308,-0.45411832804635716,-0.5550520802926816,-0.45485472212877054,0.6341916114316858,-0.16272951085633555,0.6328453700712725,0.6946144672506621,0.6319881298273955,0.6887654129671218,-0.4265006588578013,0,0
1572,1.7825073019212208,-0.52642201221007,-0.5877408509859608,-0.13758834030597447,-0.777061887010524,-0.13710536541379556,1.028209930577279,-1.4516097547445344,1.0273607911181795,0.403075813346679,0.6612431509059501,0.40217076153424675,-1.5375442561996615,0.6319881298273955,-1.5421600732060945,-1.1835660514293245,0,0
1235,1.1061521137350792,-0.6913895373220752,-0.5877408509859608,-2.5817559729554143,-1.1284211437323468,-2.581280283983481,1.2486890341175811,0.2916968344674015,1.2496931181052213,-0.29810601474173043,-0.5232175503773355,-0.29855776628577635,-0.08486953141453014,0.6319881298273955,-0.08549696164593548,-1.1835660514293245,0,0
2434,-1.6493690233195715,-0.6913895373220752,-0.5877408509859608,-0.39303142371820926,-1.6805571185809256,-0.39330592078797283,-1.387217391243706,-0.20639076245029445,-1.3881873031264589,0.5636817069311755,-1.038200463978764,0.5632077523997174,-1.1832333477154833,0.22228049325965835,-1.1878366136374072,0.3305647337137219,0,0
213,0.40474673339389533,-0.52642201221007,-0.5877408509859608,-0.8322465095852891,1.0299285761302788,-0.8321980114289692,-0.4108099327080838,-0.8539046384432992,-0.4108514490792514,-0.002356137531256006,0.19775852866466442,-0.002597891181667572,-0.8997846209281405,-0.5971347798758161,-0.8991286095444028,-0.4265006588578013,0,0
1803,-0.4970601841876267,1.712422971452857,-0.5877408509859608,-0.4683779447246956,-0.8272560665422131,-0.46789595589691074,0.301810026948963,-0.4554345609091424,0.30246476667084266,0.5636817069311755,-0.9352038812584784,0.5632077523997174,1.22608082997693,-0.5971347798758161,1.2268121478677212,-0.4265006588578013,0,0
1557,0.2794957726186839,-0.52642201221007,0.6555580959255716,0.05904770232070954,-0.2751200916936344,0.05855834987196899,1.0223042403038782,1.2380632686110238,1.022728867639282,-0.8680610761208573,-0.26572609357662125,-0.868715760971633,-0.19116280395978394,-0.5971347798758161,-0.19048169040702811,-1.1835660514293245,0,1
800,1.0310015372699524,-0.52642201221007,1.6063161141520377,-0.4775665448474379,-1.2790036823274138,-0.47762509091112,-0.6903459389823948,-0.15658200275852485,-0.6910828195525031,1.3510423071868756,-0.8837055898983356,1.350983302309184,0.19857919537281285,0.22228049325965835,0.20321104244706867,-0.4265006588578013,0,1
2344,0.9057505764947409,1.712422971452857,-0.5877408509859608,-0.4500007444792111,-0.9778386051372799,-0.44951870087007084,-1.3340661787830979,-0.30600828183383366,-1.3349201831191466,1.0200374777261456,-1.1926953380591927,1.0202046183692977,-0.40374934905029086,-1.0068424164435532,-0.4004511479292134,-0.4265006588578013,0,0
1373,-0.7475621057380495,-0.52642201221007,2.2645332036934374,0.05904770232070954,0.12643334455987737,0.05855834987196899,0.16794771408520862,0.5407406329262495,0.16813898578283826,-0.5605595481602973,0.4552499854653787,-0.5596988325541076,0.588321194705409,0.6319881298273955,0.5837806842060291,-0.4265006588578013,0,1
2204,-0.09625710970695026,1.712422971452857,-0.5877408509859608,0.8290523926065105,-0.5260909893520792,0.8293220459976596,1.5479106746365618,1.3376807879945631,1.5484521824940602,0.642026045265076,0.1462602373045216,0.6415500722802168,-0.510042621595544,-0.18742714330807886,-0.505435876690306,-1.1835660514293245,0,0
2516,0.10414442753338798,-0.52642201221007,-0.5877408509859608,1.31604819911185,-0.6264793484154572,1.3157787967081234,-0.5072695405069659,0.14227055539209274,-0.5081218421360825,-0.3255265331585957,0.6097448595458073,-0.32467187291260896,-1.7146997104417507,0.22228049325965835,-1.7127602574428702,-0.4265006588578013,0,0
2563,1.7073567254560937,-0.6913895373220752,-0.5877408509859608,1.5935439228186659,0.22682170362325532,1.593599652113877,-0.8399567592418857,-0.6048608399844512,-0.8393043708771981,1.6977160043143853,0.5582465681856644,1.6991713906669588,1.2615119208253482,-0.5971347798758161,1.2661814211531306,1.087630126285245,0,0
273,-1.423917293924191,-0.52642201221007,1.898857042837104,0.7684076317964119,0.22682170362325532,0.768785205909246,-0.7710570393855415,-0.75428711905976,-0.7721414804331955,0.5225509293058772,-1.9651697084613355,0.5240365924594678,1.3323741025221836,1.0416957663951327,1.3317968766288133,-1.1835660514293245,0,1
71,0.8556501921846563,-0.52642201221007,-0.5877408509859608,-0.5198341054120524,-0.927644425605591,-0.5197846759726936,-1.6116336216329419,0.24188807477563193,-1.6105196301135016,-0.4117053053258864,-0.008234636775906986,-0.4117188950020532,0.09228592282755907,0.6319881298273955,0.09822631368597604,-1.1835660514293245,0,0
2266,1.281503458820375,-0.6913895373220752,-0.5877408509859608,-0.7256587481614787,-0.42570263028870126,-0.725177526272667,-0.27694761984432886,-0.20639076245029445,-0.27652566819124663,0.5088406700974448,-0.5747158417374784,0.5109795391460515,-0.26202498565661936,0.22228049325965835,-0.2560971458827113,0.3305647337137219,0,0
1087,-0.8728130665132608,-0.6913895373220752,-0.5877408509859608,-1.6978126411476093,-1.2288095027957249,-1.6980910276935945,1.2034120753548403,0.5407406329262495,1.2033738833162544,-0.3216093162419009,1.2792226472276644,-0.32031952180813683,-0.36831825820187314,0.22228049325965835,-0.37420496573894024,-0.4265006588578013,0,0
394,1.5069551882157557,-0.52642201221007,-0.5877408509859608,-0.4389744243319205,0.678569319408456,-0.43870855085428295,-0.40490424243468265,-1.850079832278691,-0.40390356386090653,-0.41953973915927656,0.7642397336262359,-0.4204235972109974,0.304872467918066,1.8611110395306072,0.30819577120816133,0.3305647337137219,1,0
583,-0.5722107606527536,1.712422971452857,-0.5877408509859608,0.18952582406364996,-0.6264793484154572,0.18936116506300488,-0.1253682361603716,-0.5550520802926816,-0.1259881551271032,1.0866301653099613,0.4552499854653787,1.0854898849363799,0.5174590130085729,0.22228049325965835,0.5181652287303465,0.3305647337137219,0,0
1771,0.5299976941691067,-0.52642201221007,-0.5877408509859608,0.9944471948158711,0.026044985496499442,0.9947173412392166,-0.013160120965753938,1.0388282298439455,-0.012506029894133996,0.7125359497655863,-0.5747158417374784,0.7111876899517718,1.0134942848864228,1.8611110395306072,1.0168426903455359,0.3305647337137219,0,0
1779,-1.323716525304022,-0.52642201221007,-0.5877408509859608,0.5662584290960824,-0.8272560665422131,0.5666354006140092,-0.22182784395925376,-0.10677324306675526,-0.22094258644448594,-0.8504335999957295,-0.05973292813604984,-0.8513063565537443,2.1827202828842114,-0.5971347798758161,2.1847977978126902,0.3305647337137219,0,0
500,0.6301984627892758,-0.52642201221007,-0.5877408509859608,-0.3415752630308524,0.47779260128170015,-0.34141720071219,0.38842681762551023,1.2380632686110238,0.38815535103043214,0.9436517478505926,-1.1411970466990498,0.9418622984887984,-1.8209929829870046,-1.0068424164435532,-1.8177449862039627,-1.1835660514293245,0,0
2015,-0.6724115292729227,-0.52642201221007,-0.5877408509859608,1.5126842417385344,0.678569319408456,1.5125235269954664,-0.03875144548382435,-0.20639076245029445,-0.03798160902806581,-0.6878690979528856,-0.5232175503773355,-0.6859170145838012,-1.289526620260737,0.22228049325965835,-1.2928213423984998,1.087630126285245,0,0
2097,-0.3217088391023308,-0.52642201221007,-0.5877408509859608,0.0645608623943551,-0.37550845075701234,0.0650444398814417,-0.597823458032447,-1.003330917518608,-0.5984443499745686,-0.14141733807392934,-0.6262141330976213,-0.141873126524777,-0.6871980758376333,0.22228049325965835,-0.6891591520222176,1.087630126285245,0,0
2814,-0.021106533241823412,-0.6913895373220752,-0.5877408509859608,0.7243023512072491,0.5781809603450782,0.7244635908445145,0.48882355227332613,0.09246179570032313,0.4877417058267115,1.0631268638097913,-0.26572609357662125,1.0637281294140195,0.6237522855538267,-0.18742714330807886,0.6231499574914392,1.8446955188567684,1,0
2592,1.00595134511491,-0.52642201221007,-0.5877408509859608,0.09396438278713021,1.2808994737887236,0.09423184492406948,0.6325286822594159,-0.10677324306675526,0.6336472954119579,-0.9561984567464953,0.30075511138495015,-0.955762783061077,-0.40374934905029086,1.0416957663951327,-0.4004511479292134,-1.1835660514293245,0,0
2589,0.35464634908381076,-0.52642201221007,-0.5877408509859608,-0.24785154177888152,0.5279867808133891,-0.24736889557483394,0.695522711842359,-0.10677324306675526,0.6961782623770635,0.0896984600110769,-0.4202209676570498,0.08880148201224879,1.899271556096869,-1.0068424164435532,1.896089793719686,-0.4265006588578013,0,0
1562,-0.09625710970695026,-0.6913895373220752,-0.5877408509859608,1.766289605126221,-0.927644425605591,1.7665620523664858,0.004556949854448999,0.2916968344674015,0.003705702282004581,0.5930608338063882,-1.398688503499764,0.5936742101310228,-0.4746115307471263,-0.18742714330807886,-0.47918969450003285,-1.1835660514293245,0,0
205,-0.5722107606527536,1.712422971452857,-0.5877408509859608,-0.21477258133700922,0.47779260128170015,-0.21493844552746963,0.400238198172312,-1.3519922353609952,0.39973515972767415,0.7830458542660967,1.8457038521892357,0.785177658727799,0.8009077397959159,-1.4165500530112904,0.8068732328233507,-0.4265006588578013,0,0
733,0.6802988470993604,-0.6913895373220752,-0.5877408509859608,-0.38935598366911206,-1.2790036823274138,-0.3889818607816577,1.258531851239916,-0.4554345609091424,1.2589569650630155,1.3510423071868756,-1.1926953380591927,1.350983302309184,-0.9352157117765585,1.0416957663951327,-0.9384978828298128,-0.4265006588578013,0,0
526,-0.34675903125737306,-0.52642201221007,1.0212342567819046,1.5402500421067613,-1.7809454776443034,1.5406299170365152,-1.9187295158497908,0.7399756716933279,-1.9185425414601334,0.13866367146976472,0.4552499854653787,0.13667734416144264,-0.6163358941407978,-0.5971347798758161,-0.6104206054513986,1.087630126285245,0,1
1242,-0.6473613371178804,1.712422971452857,1.3869104176382379,-1.1483343538076225,0.07623916502818841,-1.147854391889981,0.11676506504906722,1.3376807879945631,0.1171878275149738,-0.12966568732384437,0.712741442266093,-0.1288160732113607,-2.139872800622765,1.0416957663951327,-2.1458222635823767,1.087630126285245,0,1
898,-0.522110376342669,-0.6913895373220752,-0.5877408509859608,2.615316256467605,0.6283751398767671,2.6151588286058502,0.41598670556804807,-0.25619952214206404,0.4159468919038127,-0.7485859601616585,1.1762260645073788,-0.7468499300464116,-1.2540955294123188,1.45140340296287,-1.2534520691130902,-1.1835660514293245,0,0
377,-0.6724115292729227,1.712422971452857,-0.5877408509859608,-0.5786411461976027,0.5279867808133891,-0.5781594860579491,-1.0702786799045223,-2.8960637858058527,-1.070900544822034,1.727095131189598,-0.8837055898983356,1.725285497293792,-0.12030062226294787,0.6319881298273955,-0.12486623493134551,1.087630126285245,0,0
1550,-0.2966586469472885,-0.52642201221007,1.2406399532957046,0.6452803901516655,1.9836179872323692,0.6455494957292619,-0.06827989685082905,-1.5512272741280735,-0.06808911164089425,-0.7622962193700914,0.8672363163465215,-0.7642593344643004,0.1277170136759768,2.270818676098344,0.1244724958762492,-0.4265006588578013,0,1
2534,-0.6974617214279649,-0.6913895373220752,-0.5877408509859608,0.27222322516833025,0.5781809603450782,0.2725993201845727,-0.6627860510398575,-0.75428711905976,-0.6632912786791225,-1.9727162466288546,-2.0166679998214785,-1.9742129415075693,0.19857919537281285,0.6319881298273955,0.20321104244706867,-0.4265006588578013,0,0
1598,0.7804996157195295,-0.6913895373220752,1.8257218106658375,0.373297826518495,-1.2790036823274138,0.3731337153314018,0.5065406230935291,-1.6508447935116128,0.5062693997422988,-0.043486915156553674,-0.4717192590171927,-0.04176905112191722,0.9426321031895875,-0.5971347798758161,0.9381041437747165,0.3305647337137219,1,1
386,-1.6243188311645294,-0.52642201221007,0.582422863754305,-0.5621016659766666,0.5279867808133891,-0.5619442610342672,-1.3596575033011682,0.6403581523097887,-1.360395762253079,-1.3381271061242603,-0.6777124244577641,-1.3387696802546296,-1.2540955294123188,-1.0068424164435532,-1.2534520691130902,-1.1835660514293245,0,1
198,0.12919461968843027,-0.6913895373220752,1.752586578494571,-0.2588778619261721,1.2808994737887236,-0.2592600605922008,0.3077157172223641,-0.35581704152560323,0.3070966901497393,-0.5468492889518649,-0.729210715817907,-0.5466417792406909,1.3678051933706012,1.45140340296287,1.3711661499142234,1.8446955188567684,0,1
1050,0.003943658913218867,-0.52642201221007,-0.5877408509859608,0.2520083048982969,0.37740424221832225,0.2520600351545756,-0.2808847466932632,-0.10677324306675526,-0.28115759167014365,0.43049633176354435,-0.008234636775906986,0.43263721926555143,0.4820279221601552,1.45140340296287,0.4787959554449365,-1.1835660514293245,1,0
590,-0.4720099920325844,-0.6913895373220752,-0.5877408509859608,-0.6668517073759285,0.778957678471834,-0.6668027161874115,-0.5938863311835132,-0.05696448337498566,-0.593812426495672,1.6977160043143853,-0.26572609357662125,1.6991713906669588,-0.8643535300797228,0.22228049325965835,-0.8597593362589934,-0.4265006588578013,0,0
519,1.3065536509754174,-0.6913895373220752,1.4600456498095045,1.022012995184098,-1.3291978618591027,1.0217427162786867,0.5321319476116,-3.1451075842647005,0.5317449788762306,-0.601690325785595,0.1462602373045216,-0.6032223435988293,1.8284093744000336,1.8611110395306072,1.8304743382440032,-1.1835660514293245,0,1
2003,0.4297969255489376,-0.6913895373220752,-0.5877408509859608,-0.4628647846510501,-1.4797804004541697,-0.46249088088901663,0.8490706589507838,-1.3519922353609952,0.8490317371806552,-0.8112614308287792,-0.9867021726186213,-0.8121351966134946,0.9072010123411697,-0.18742714330807886,0.9118579615844433,-1.1835660514293245,0,0
429,2.2334107607119815,-0.52642201221007,1.0212342567819046,-0.24785154177888152,-0.37550845075701234,-0.24736889557483394,-0.35175302997407437,-0.40562580121737285,-0.35063644385359416,-1.5672842957509192,0.09476194594437873,-1.5694442887916553,-0.6163358941407978,-0.5971347798758161,-0.6104206054513986,-1.1835660514293245,0,1
1083,-0.22150807048216165,-0.6913895373220752,-0.5877408509859608,1.2756183585717842,0.8793460375352119,1.275781241649707,0.20928754599901508,-0.25619952214206404,0.20982629709290865,-0.6271522357441128,0.8157380249863787,-0.6249840991211902,-0.40374934905029086,-0.5971347798758161,-0.4004511479292134,-1.1835660514293245,0,0
207,0.3295961569287685,1.712422971452857,1.6063161141520377,0.48172330796685325,-1.078226964200658,0.48123521548928266,1.1640408068655006,-0.4554345609091424,1.1640025337456326,1.774101734189939,-0.8837055898983356,1.773161359442986,0.4111657404633198,0.6319881298273955,0.41318049996925393,-0.4265006588578013,0,1
